season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
1,1,0.727273,0.391304,0,0.333333,1,0,0.530612,0.5152,0.56,0.298225,0.076294,0.430023
1,1,0.727273,0.434783,0,0.333333,1,0,0.55102,0.5303,0.52,0.350888,0.122616,0.141084
1,1,0.727273,0.478261,0,0.333333,1,0,0.591837,0.6212,0.46,0.350888,0.171662,0.174944
1,1,0.727273,0.521739,0,0.333333,1,0,0.612245,0.6212,0.43,0.333373,0.188011,0.26298
1,1,0.727273,0.565217,0,0.333333,1,0,0.632653,0.6212,0.47,0.298225,0.13079,0.290068
1,1,0.727273,0.608696,0,0.333333,1,0,0.653061,0.6212,0.39,0.386035,0.217984,0.240406
1,1,0.727273,0.652174,0,0.333333,1,0,0.653061,0.6212,0.36,0.386035,0.152589,0.278781
1,1,0.727273,0.695652,0,0.333333,1,0,0.653061,0.6212,0.39,0.350888,0.160763,0.492099
1,1,0.727273,0.73913,0,0.333333,1,0,0.653061,0.6212,0.39,0.333373,0.291553,0.970655
1,1,0.727273,0.782609,0,0.333333,1,0,0.632653,0.6212,0.41,0.263195,0.174387,0.85553
1,1,0.727273,0.826087,0,0.333333,1,0,0.612245,0.6212,0.5,0.298225,0.133515,0.553047
1,1,0.727273,0.869565,0,0.333333,1,0,0.591837,0.6212,0.56,0.350888,0.100817,0.437923
1,1,0.727273,0.913043,0,0.333333,1,0,0.591837,0.6212,0.56,0.350888,0.092643,0.29684
1,1,0.727273,0.956522,0,0.333333,1,0,0.591837,0.6212,0.56,0.333373,0.038147,0.196388
1,1,0.727273,1,0,0.333333,1,0,0.591837,0.6212,0.56,0.386035,0.024523,0.100451
1,1,0.727273,0,0,0.5,1,0,0.571429,0.5455,0.64,0.350888,0.016349,0.038375
1,1,0.727273,0.043478,0,0.5,1,0,0.571429,0.5455,0.64,0.386035,0.027248,0.021445
1,1,0.727273,0.086957,0,0.5,1,0.333333,0.571429,0.5455,0.64,0.333373,0.00545,0.01693
1,1,0.727273,0.130435,0,0.5,1,0.333333,0.571429,0.5455,0.64,0.333373,0.010899,0.006772
1,1,0.727273,0.173913,0,0.5,1,0,0.55102,0.5303,0.73,0.298225,0.00545,0.013544
1,1,0.727273,0.217391,0,0.5,1,0,0.55102,0.5303,0.73,0.263195,0.002725,0.039503
1,1,0.727273,0.26087,0,0.5,1,0,0.530612,0.5152,0.73,0.228047,0.008174,0.202032
1,1,0.727273,0.304348,0,0.5,1,0,0.530612,0.5152,0.77,0.15787,0.024523,0.590293
1,1,0.727273,0.347826,0,0.5,1,0,0.55102,0.5303,0.73,0.350888,0.081744,0.911964
1,1,0.727273,0.391304,0,0.5,1,0,0.591837,0.6061,0.64,0.228047,0.073569,0.346501
1,1,0.727273,0.434783,0,0.5,1,0,0.591837,0.5909,0.73,0.333373,0.079019,0.176072
1,1,0.727273,0.478261,0,0.5,1,0,0.632653,0.6212,0.61,0.298225,0.125341,0.204289
1,1,0.727273,0.521739,0,0.5,1,0,0.673469,0.6364,0.61,0.263195,0.152589,0.293454
1,1,0.727273,0.565217,0,0.5,1,0,0.693878,0.6515,0.58,0.263195,0.182561,0.308126
1,1,0.727273,0.608696,0,0.5,1,0,0.734694,0.6667,0.48,0.333373,0.163488,0.244921
1,1,0.727273,0.652174,0,0.5,1,0,0.734694,0.6667,0.48,0.350888,0.188011,0.260722
1,1,0.727273,0.695652,0,0.5,1,0,0.734694,0.6667,0.45,0.333373,0.19346,0.448081
1,1,0.727273,0.73913,0,0.5,1,0,0.734694,0.6667,0.48,0.350888,0.209809,0.988713
1,1,0.727273,0.782609,0,0.5,1,0,0.734694,0.6667,0.48,0.263195,0.188011,0.919865
1,1,0.727273,0.826087,0,0.5,1,0,0.693878,0.6515,0.54,0.193018,0.103542,0.664786
1,1,0.727273,0.869565,0,0.5,1,0,0.653061,0.6212,0.69,0.228047,0.122616,0.439052
1,1,0.727273,0.913043,0,0.5,1,0,0.653061,0.6212,0.65,0.228047,0.087193,0.370203
1,1,0.727273,0.956522,0,0.5,1,0.666667,0.612245,0.6061,0.69,0.228047,0.057221,0.218962
1,1,0.727273,1,0,0.5,1,0.333333,0.591837,0.5758,0.78,0.298225,0.035422,0.115124
1,1,0.727273,0,0,0.666667,1,0,0.591837,0.5758,0.78,0.105325,0.013624,0.06772
1,1,0.727273,0.043478,0,0.666667,1,0,0.591837,0.5758,0.78,0.105325,0.013624,0.018059
1,1,0.727273,0.086957,0,0.666667,1,0,0.591837,0.5758,0.78,0.105325,0.008174,0.014673
1,1,0.727273,0.130435,0,0.666667,1,0,0.591837,0.5758,0.78,0,0,0.007901
1,1,0.727273,0.173913,0,0.666667,1,0,0.55102,0.5303,0.94,0.15787,0.00545,0.006772
1,1,0.727273,0.217391,0,0.666667,1,0,0.571429,0.5455,0.83,0,0.00545,0.072235
1,1,0.727273,0.26087,0,0.666667,1,0,0.55102,0.5303,0.88,0.105325,0.013624,0.185102
1,1,0.727273,0.304348,0,0.666667,1,0,0.591837,0.5758,0.78,0,0.032698,0.616253
1,1,0.727273,0.347826,0,0.666667,1,0,0.612245,0.6061,0.71,0.105325,0.054496,0.873589
1,1,0.727273,0.391304,0,0.666667,1,0,0.653061,0.6212,0.65,0,0.081744,0.344244
1,1,0.727273,0.434783,0,0.666667,1,0.333333,0.693878,0.6515,0.51,0.333373,0.108992,0.189616
1,1,0.727273,0.478261,0,0.666667,1,0.333333,0.714286,0.6667,0.51,0.193018,0.182561,0.256208
1,1,0.727273,0.521739,0,0.666667,1,0.333333,0.734694,0.6667,0.48,0.15787,0.171662,0.306998
1,1,0.727273,0.565217,0,0.666667,1,0.333333,0.734694,0.6667,0.48,0,0.166213,0.299097
1,1,0.727273,0.608696,0,0.666667,1,0.333333,0.755102,0.6818,0.45,0.105325,0.119891,0.241535
1,1,0.727273,0.652174,0,0.666667,1,0.333333,0.755102,0.6818,0.45,0,0.111717,0.28781
1,1,0.727273,0.695652,0,0.666667,1,0.333333,0.714286,0.6667,0.58,0.386035,0.19891,0.450339
1,1,0.727273,0.73913,0,0.666667,1,0.333333,0.653061,0.6212,0.69,0.350888,0.237057,0.923251
1,1,0.727273,0.782609,0,0.666667,1,0.333333,0.653061,0.6212,0.69,0.263195,0.209809,0.927765
1,1,0.727273,0.826087,0,0.666667,1,0,0.653061,0.6212,0.65,0.15787,0.13079,0.576749
1,1,0.727273,0.869565,0,0.666667,1,0.333333,0.632653,0.6061,0.69,0.263195,0.122616,0.465011
1,1,0.727273,0.913043,0,0.666667,1,0.666667,0.612245,0.5758,0.83,0.350888,0.049046,0.265237
1,1,0.727273,0.956522,0,0.666667,1,0.666667,0.612245,0.5758,0.83,0.350888,0.00545,0.05079
1,1,0.727273,1,0,0.666667,1,0.666667,0.612245,0.5758,0.83,0.193018,0.002725,0.049661
1,1,0.727273,0,0,0.833333,1,0.666667,0.591837,0.5455,0.88,0.193018,0.00545,0.01693
1,1,0.727273,0.043478,0,0.833333,1,0.666667,0.591837,0.5455,0.88,0,0,0.014673
1,1,0.727273,0.086957,0,0.833333,1,0.666667,0.591837,0.5455,0.88,0.350888,0.002725,0.010158
1,1,0.727273,0.130435,0,0.833333,1,0.333333,0.591837,0.5606,0.83,0.15787,0,0.007901
1,1,0.727273,0.173913,0,0.833333,1,0.666667,0.55102,0.5303,0.88,0.12284,0.00545,0.011287
1,1,0.727273,0.217391,0,0.833333,1,0,0.55102,0.5303,0.88,0,0.002725,0.041761
1,1,0.727273,0.26087,0,0.833333,1,0.333333,0.55102,0.5303,0.94,0.105325,0.00545,0.153499
1,1,0.727273,0.304348,0,0.833333,1,0.333333,0.55102,0.5303,0.94,0,0.027248,0.433409
1,1,0.727273,0.347826,0,0.833333,1,0,0.591837,0.5606,0.83,0.105325,0.084469,0.760722
1,1,0.727273,0.391304,0,0.833333,1,0.333333,0.612245,0.5758,0.83,0.12284,0.073569,0.450339
1,1,0.727273,0.434783,0,0.833333,1,0.333333,0.632653,0.5909,0.78,0.15787,0.138965,0.218962
1,1,0.727273,0.478261,0,0.833333,1,0.333333,0.653061,0.6212,0.69,0,0.297003,0.284424
1,1,0.727273,0.521739,0,0.833333,1,0.333333,0.693878,0.6515,0.54,0.298225,0.256131,0.322799
1,1,0.727273,0.565217,0,0.833333,1,0.333333,0.693878,0.6515,0.51,0.298225,0.288828,0.343115
1,1,0.727273,0.608696,0,0.833333,1,0.333333,0.693878,0.6515,0.54,0.298225,0.286104,0.331828
1,1,0.727273,0.652174,0,0.833333,1,0.333333,0.673469,0.6364,0.54,0.333373,0.283379,0.325056
1,1,0.727273,0.695652,0,0.833333,1,0.333333,0.653061,0.6212,0.5,0.263195,0.226158,0.472912
1,1,0.727273,0.73913,0,0.833333,1,0.333333,0.653061,0.6212,0.54,0.350888,0.275204,0.797968
1,1,0.727273,0.782609,0,0.833333,1,0.333333,0.632653,0.6212,0.5,0.263195,0.158038,0.687359
1,1,0.727273,0.826087,0,0.833333,1,0.666667,0.612245,0.6212,0.5,0.298225,0.103542,0.530474
1,1,0.727273,0.869565,0,0.833333,1,0.666667,0.591837,0.6212,0.53,0.193018,0.087193,0.343115
1,1,0.727273,0.913043,0,0.833333,1,0.666667,0.591837,0.6212,0.53,0.228047,0.087193,0.231377
1,1,0.727273,0.956522,0,0.833333,1,0.333333,0.571429,0.5455,0.53,0.263195,0.081744,0.214447
1,1,0.727273,1,0,0.833333,1,0.333333,0.55102,0.5303,0.56,0.228047,0.070845,0.185102
1,1,0.727273,0,0,1,0,0,0.530612,0.5152,0.6,0.263195,0.040872,0.151242
1,1,0.727273,0.043478,0,1,0,0,0.530612,0.5152,0.6,0.263195,0.032698,0.100451
1,1,0.727273,0.086957,0,1,0,0.333333,0.530612,0.5152,0.56,0.263195,0.032698,0.090293
1,1,0.727273,0.130435,0,1,0,0.333333,0.510204,0.5,0.59,0.228047,0.010899,0.028217
1,1,0.727273,0.173913,0,1,0,0,0.510204,0.5,0.59,0.298225,0.016349,0.009029
1,1,0.727273,0.217391,0,1,0,0,0.489796,0.4848,0.63,0.228047,0.00545,0.014673
1,1,0.727273,0.26087,0,1,0,0,0.489796,0.4848,0.63,0.298225,0.010899,0.037246
1,1,0.727273,0.304348,0,1,0,0,0.469388,0.4697,0.67,0.333373,0.032698,0.068849
1,1,0.727273,0.347826,0,1,0,0,0.489796,0.4848,0.68,0.333373,0.100817,0.196388
1,1,0.727273,0.391304,0,1,0,0,0.489796,0.4848,0.63,0.228047,0.188011,0.29684
1,1,0.727273,0.434783,0,1,0,0,0.530612,0.5152,0.56,0.298225,0.365123,0.38149
1,1,0.727273,0.478261,0,1,0,0,0.55102,0.5303,0.52,0.333373,0.591281,0.503386
1,1,0.727273,0.521739,0,1,0,0,0.612245,0.6212,0.41,0.350888,0.520436,0.554176
1,1,0.727273,0.565217,0,1,0,0,0.612245,0.6212,0.41,0.350888,0.634877,0.511287
1,1,0.727273,0.608696,0,1,0,0,0.591837,0.6212,0.4,0.298225,0.822888,0.505643
1,1,0.727273,0.652174,0,1,0,0,0.591837,0.6212,0.43,0.298225,0.73842,0.514673
1,1,0.727273,0.695652,0,1,0,0,0.612245,0.6212,0.41,0.298225,0.749319,0.504515
1,1,0.727273,0.73913,0,1,0,0,0.591837,0.6212,0.38,0.421065,0.697548,0.514673
1,1,0.727273,0.782609,0,1,0,0,0.55102,0.5303,0.46,0.228047,0.474114,0.474041
1,1,0.727273,0.826087,0,1,0,0,0.510204,0.5,0.55,0.193018,0.324251,0.396163
1,1,0.727273,0.869565,0,1,0,0,0.510204,0.5,0.55,0.228047,0.239782,0.256208
1,1,0.727273,0.913043,0,1,0,0,0.510204,0.5,0.55,0.15787,0.19891,0.247178
1,1,0.727273,0.956522,0,1,0,0,0.489796,0.4848,0.63,0.12284,0.13079,0.19526
1,1,0.727273,1,0,1,0,0,0.489796,0.4848,0.59,0.105325,0.095368,0.181716
1,1,0.727273,0,0,0,0,0,0.489796,0.4848,0.59,0,0.095368,0.126411
1,1,0.727273,0.043478,0,0,0,0,0.489796,0.4848,0.59,0,0.084469,0.095937
1,1,0.727273,0.086957,0,0,0,0,0.469388,0.4697,0.63,0,0.057221,0.080135
1,1,0.727273,0.130435,0,0,0,0,0.44898,0.4545,0.67,0.105325,0.046322,0.046275
1,1,0.727273,0.173913,0,0,0,0,0.44898,0.4545,0.67,0.105325,0.002725,0.006772
1,1,0.727273,0.217391,0,0,0,0,0.428571,0.4394,0.72,0,0.002725,0.010158
1,1,0.727273,0.26087,0,0,0,0,0.428571,0.4394,0.72,0.105325,0.00545,0.022573
1,1,0.727273,0.304348,0,0,0,0,0.428571,0.4394,0.77,0,0.038147,0.048533
1,1,0.727273,0.347826,0,0,0,0,0.469388,0.4697,0.67,0.12284,0.049046,0.142212
1,1,0.727273,0.391304,0,0,0,0,0.510204,0.5,0.63,0.12284,0.201635,0.238149
1,1,0.727273,0.434783,0,0,0,0,0.571429,0.5455,0.46,0.193018,0.435967,0.360045
1,1,0.727273,0.478261,0,0,0,0,0.591837,0.6212,0.43,0.263195,0.604905,0.416479
1,1,0.727273,0.521739,0,0,0,0,0.612245,0.6212,0.41,0.350888,0.561308,0.534989
1,1,0.727273,0.565217,0,0,0,0,0.612245,0.6212,0.41,0.298225,0.490463,0.467269
1,1,0.727273,0.608696,0,0,0,0,0.612245,0.6212,0.41,0.298225,0.566757,0.455982
1,1,0.727273,0.652174,0,0,0,0,0.632653,0.6212,0.36,0.298225,0.626703,0.472912
1,1,0.727273,0.695652,0,0,0,0,0.632653,0.6212,0.36,0.263195,0.550409,0.503386
1,1,0.727273,0.73913,0,0,0,0,0.612245,0.6212,0.35,0.333373,0.531335,0.428894
1,1,0.727273,0.782609,0,0,0,0,0.510204,0.5,0.59,0.52639,0.247956,0.349887
1,1,0.727273,0.826087,0,0,0,0.666667,0.489796,0.4848,0.72,0.15787,0.092643,0.251693
1,1,0.727273,0.869565,0,0,0,0.666667,0.489796,0.4848,0.72,0.15787,0.084469,0.183973
1,1,0.727273,0.913043,0,0,0,0,0.489796,0.4848,0.68,0,0.051771,0.117381
1,1,0.727273,0.956522,0,0,0,0,0.469388,0.4697,0.72,0,0.040872,0.085779
1,1,0.727273,1,0,0,0,0,0.469388,0.4697,0.72,0.105325,0.021798,0.055305
1,1,0.818182,0,0,0.166667,1,0,0.44898,0.4545,0.72,0.12284,0.016349,0.044018
1,1,0.818182,0.043478,0,0.166667,1,0,0.428571,0.4394,0.77,0.105325,0.013624,0.014673
1,1,0.818182,0.086957,0,0.166667,1,0,0.44898,0.4545,0.72,0,0.016349,0.006772
1,1,0.818182,0.130435,0,0.166667,1,0,0.428571,0.4394,0.77,0,0.002725,0.006772
1,1,0.818182,0.173913,0,0.166667,1,0,0.408163,0.4242,0.82,0.12284,0,0.011287
1,1,0.818182,0.217391,0,0.166667,1,0,0.428571,0.4394,0.77,0,0.00545,0.038375
1,1,0.818182,0.26087,0,0.166667,1,0,0.428571,0.4394,0.77,0.12284,0.021798,0.165914
1,1,0.818182,0.304348,0,0.166667,1,0,0.428571,0.4394,0.77,0.193018,0.035422,0.530474
1,1,0.818182,0.347826,0,0.166667,1,0.333333,0.44898,0.4545,0.77,0.12284,0.108992,0.839729
1,1,0.818182,0.391304,0,0.166667,1,0.333333,0.510204,0.5,0.63,0,0.070845,0.354402
1,1,0.818182,0.434783,0,0.166667,1,0,0.530612,0.5152,0.56,0,0.119891,0.15237
1,1,0.818182,0.478261,0,0.166667,1,0,0.571429,0.5455,0.46,0,0.207084,0.221219
1,1,0.818182,0.521739,0,0.166667,1,0.333333,0.591837,0.6212,0.43,0.193018,0.166213,0.295711
1,1,0.818182,0.565217,0,0.166667,1,0.333333,0.591837,0.6212,0.43,0.193018,0.217984,0.25395
1,1,0.818182,0.608696,0,0.166667,1,0.333333,0.591837,0.6212,0.43,0.12284,0.138965,0.217833
1,1,0.818182,0.652174,0,0.166667,1,0.333333,0.612245,0.6212,0.43,0.15787,0.258856,0.264108
1,1,0.818182,0.695652,0,0.166667,1,0.333333,0.612245,0.6212,0.46,0.298225,0.138965,0.460497
1,1,0.818182,0.73913,0,0.166667,1,0.666667,0.55102,0.5303,0.6,0.298225,0.177112,0.892777
1,1,0.818182,0.782609,0,0.166667,1,0.666667,0.55102,0.5303,0.64,0.12284,0.114441,0.64447
1,1,0.818182,0.826087,0,0.166667,1,0.333333,0.530612,0.5152,0.68,0.12284,0.089918,0.545147
1,1,0.818182,0.869565,0,0.166667,1,0.666667,0.530612,0.5152,0.68,0,0.029973,0.283296
1,1,0.818182,0.913043,0,0.166667,1,0.333333,0.530612,0.5152,0.73,0.15787,0.035422,0.231377
1,1,0.818182,0.956522,0,0.166667,1,0.666667,0.530612,0.5152,0.77,0.105325,0.046322,0.214447
1,1,0.818182,1,0,0.166667,1,0.666667,0.530612,0.5152,0.77,0,0.046322,0.099323
1,1,0.818182,0,0,0.333333,1,0.333333,0.55102,0.5303,0.73,0,0.002725,0.03386
1,1,0.818182,0.043478,0,0.333333,1,0.333333,0.530612,0.5152,0.77,0.12284,0,0.012415
1,1,0.818182,0.086957,0,0.333333,1,0.333333,0.530612,0.5152,0.77,0.12284,0,0.002257
1,1,0.818182,0.130435,0,0.333333,1,0.333333,0.530612,0.5152,0.88,0.228047,0.002725,0.004515
1,1,0.818182,0.173913,0,0.333333,1,0.333333,0.55102,0.5303,0.83,0.105325,0.00545,0.009029
1,1,0.818182,0.217391,0,0.333333,1,0.333333,0.55102,0.5303,0.83,0.15787,0.002725,0.047404
1,1,0.818182,0.26087,0,0.333333,1,0.666667,0.571429,0.5455,0.83,0.12284,0.008174,0.198646
1,1,0.818182,0.304348,0,0.333333,1,0.666667,0.571429,0.5455,0.83,0.12284,0.010899,0.288939
1,1,0.818182,0.347826,0,0.333333,1,0.666667,0.591837,0.5455,0.88,0,0.016349,0.14447
1,1,0.818182,0.391304,0,0.333333,1,0.666667,0.571429,0.5455,0.88,0.15787,0.008174,0.093679
1,1,0.818182,0.434783,0,0.333333,1,0.666667,0.571429,0.5455,0.88,0.15787,0.008174,0.047404
1,1,0.818182,0.478261,0,0.333333,1,0.666667,0.571429,0.5455,0.94,0.15787,0.019074,0.103837
1,1,0.818182,0.521739,0,0.333333,1,0.333333,0.591837,0.5455,0.88,0.228047,0.016349,0.110609
1,1,0.818182,0.565217,0,0.333333,1,0.333333,0.591837,0.5455,0.88,0.15787,0.016349,0.167043
1,1,0.818182,0.608696,0,0.333333,1,0.666667,0.591837,0.5455,0.88,0.15787,0.043597,0.165914
1,1,0.818182,0.652174,0,0.333333,1,0.666667,0.612245,0.5758,0.83,0.15787,0.038147,0.22009
1,1,0.818182,0.695652,0,0.333333,1,0.666667,0.612245,0.5606,0.88,0.15787,0.125341,0.370203
1,1,0.818182,0.73913,0,0.333333,1,0.666667,0.612245,0.5606,0.88,0.12284,0.103542,0.764108
1,1,0.818182,0.782609,0,0.333333,1,0.666667,0.612245,0.5455,0.94,0.105325,0.13079,0.721219
1,1,0.818182,0.826087,0,0.333333,1,0.666667,0.612245,0.5455,0.94,0,0.073569,0.41535
1,1,0.818182,0.869565,0,0.333333,1,0.666667,0.612245,0.5455,0.94,0.15787,0.054496,0.322799
1,1,0.818182,0.913043,0,0.333333,1,0.666667,0.612245,0.5455,0.94,0.12284,0.065395,0.299097
1,1,0.818182,0.956522,0,0.333333,1,0.333333,0.612245,0.5455,0.94,0.12284,0.076294,0.239278
1,1,0.818182,1,0,0.333333,1,0.333333,0.612245,0.5455,0.94,0,0.029973,0.098194
1,1,0.818182,0,0,0.5,1,0.666667,0.612245,0.5455,0.94,0,0.013624,0.053047
1,1,0.818182,0.043478,0,0.5,1,0.333333,0.612245,0.5455,0.94,0,0.008174,0.018059
1,1,0.818182,0.086957,0,0.5,1,0.333333,0.612245,0.5455,0.94,0,0.00545,0.007901
1,1,0.818182,0.130435,0,0.5,1,0.333333,0.591837,0.5152,0.94,0,0,0.007901
1,1,0.818182,0.173913,0,0.5,1,0.333333,0.591837,0.5,1,0,0.00545,0.010158
1,1,0.818182,0.217391,0,0.5,1,0.333333,0.612245,0.5455,0.94,0.12284,0.00545,0.036117
1,1,0.818182,0.26087,0,0.5,1,0.333333,0.591837,0.5152,0.94,0.15787,0.010899,0.19526
1,1,0.818182,0.304348,0,0.5,1,0.333333,0.591837,0.5152,0.94,0.228047,0.029973,0.568849
1,1,0.818182,0.347826,0,0.5,1,0.333333,0.612245,0.5606,0.88,0.12284,0.076294,0.88149
1,1,0.818182,0.391304,0,0.5,1,0.333333,0.612245,0.5758,0.83,0.228047,0.081744,0.374718
1,1,0.818182,0.434783,0,0.5,1,0,0.653061,0.6061,0.78,0.193018,0.079019,0.164786
1,1,0.818182,0.478261,0,0.5,1,0,0.653061,0.6061,0.78,0.193018,0.141689,0.200903
1,1,0.818182,0.521739,0,0.5,1,0.333333,0.693878,0.6515,0.7,0.12284,0.188011,0.326185
1,1,0.818182,0.565217,0,0.5,1,0.333333,0.693878,0.6667,0.74,0.12284,0.149864,0.252822
1,1,0.818182,0.608696,0,0.5,1,0.333333,0.714286,0.6818,0.7,0.193018,0.152589,0.22009
1,1,0.818182,0.652174,0,0.5,1,0.333333,0.714286,0.6818,0.62,0.193018,0.160763,0.293454
1,1,0.818182,0.695652,0,0.5,1,0.333333,0.714286,0.6667,0.58,0,0.114441,0.492099
1,1,0.818182,0.73913,0,0.5,1,0,0.693878,0.6515,0.65,0,0.228883,0.940181
1,1,0.818182,0.782609,0,0.5,1,0,0.693878,0.6515,0.65,0,0.147139,0.853273
1,1,0.818182,0.826087,0,0.5,1,0,0.693878,0.6515,0.65,0,0.133515,0.613995
1,1,0.818182,0.869565,0,0.5,1,0,0.693878,0.6515,0.65,0,0.13079,0.506772
1,1,0.818182,0.913043,0,0.5,1,0.333333,0.653061,0.6212,0.74,0,0.038147,0.22009
1,1,0.818182,0.956522,0,0.5,1,0,0.653061,0.6212,0.74,0,0.024523,0.261851
1,1,0.818182,1,0,0.5,1,0.333333,0.653061,0.6061,0.78,0,0.057221,0.224605
1,1,0.818182,0,0,0.666667,1,0.666667,0.632653,0.5758,0.89,0,0.029973,0.073363
1,1,0.818182,0.043478,0,0.666667,1,0.333333,0.612245,0.5455,0.94,0,0.00545,0.025959
1,1,0.818182,0.086957,0,0.666667,1,0,0.632653,0.5758,0.89,0,0.008174,0.011287
1,1,0.818182,0.130435,0,0.666667,1,0.333333,0.612245,0.5606,0.88,0,0.013624,0.006772
1,1,0.818182,0.173913,0,0.666667,1,0.333333,0.632653,0.5758,0.89,0,0,0.011287
1,1,0.818182,0.217391,0,0.666667,1,0.666667,0.632653,0.5758,0.89,0.12284,0.00545,0.041761
1,1,0.818182,0.26087,0,0.666667,1,0.666667,0.612245,0.5455,0.94,0.105325,0.002725,0.148984
1,1,0.818182,0.304348,0,0.666667,1,0.333333,0.632653,0.5758,0.89,0.105325,0.032698,0.427765
1,1,0.818182,0.347826,0,0.666667,1,0,0.632653,0.5758,0.89,0,0.073569,0.802483
1,1,0.818182,0.391304,0,0.666667,1,0.333333,0.632653,0.5758,0.89,0.228047,0.108992,0.360045
1,1,0.818182,0.434783,0,0.666667,1,0.333333,0.653061,0.6061,0.83,0.15787,0.073569,0.1693
1,1,0.818182,0.478261,0,0.666667,1,0.333333,0.693878,0.6515,0.7,0.12284,0.103542,0.198646
1,1,0.818182,0.521739,0,0.666667,1,0.333333,0.714286,0.6667,0.54,0.228047,0.155313,0.260722
1,1,0.818182,0.565217,0,0.666667,1,0.333333,0.714286,0.6667,0.58,0.386035,0.171662,0.260722
1,1,0.818182,0.608696,0,0.666667,1,0,0.693878,0.6515,0.61,0.298225,0.152589,0.238149
1,1,0.818182,0.652174,0,0.666667,1,0,0.714286,0.6667,0.54,0.333373,0.209809,0.27991
1,1,0.818182,0.695652,0,0.666667,1,0,0.693878,0.6515,0.54,0.333373,0.234332,0.463883
1,1,0.818182,0.73913,0,0.666667,1,0,0.693878,0.6515,0.51,0.263195,0.305177,0.890519
1,1,0.818182,0.782609,0,0.666667,1,0,0.653061,0.6212,0.57,0.12284,0.20436,0.916479
1,1,0.818182,0.826087,0,0.666667,1,0,0.653061,0.6212,0.57,0.12284,0.182561,0.527088
1,1,0.818182,0.869565,0,0.666667,1,0,0.632653,0.6061,0.65,0.12284,0.13624,0.441309
1,1,0.818182,0.913043,0,0.666667,1,0,0.612245,0.6061,0.69,0,0.089918,0.325056
1,1,0.818182,0.956522,0,0.666667,1,0,0.632653,0.6212,0.47,0.15787,0.079019,0.22912
1,1,0.818182,1,0,0.666667,1,0,0.591837,0.6212,0.56,0.105325,0.049046,0.154628
1,1,0.818182,0,0,0.833333,1,0,0.55102,0.5303,0.73,0,0.043597,0.097065
1,1,0.818182,0.043478,0,0.833333,1,0,0.530612,0.5152,0.68,0.12284,0.008174,0.048533
1,1,0.818182,0.086957,0,0.833333,1,0,0.530612,0.5152,0.73,0.105325,0.002725,0.011287
1,1,0.818182,0.130435,0,0.833333,1,0,0.530612,0.5152,0.73,0,0.013624,0.012415
1,1,0.818182,0.173913,0,0.833333,1,0,0.530612,0.5152,0.77,0,0,0.012415
1,1,0.818182,0.217391,0,0.833333,1,0,0.510204,0.5,0.77,0,0,0.046275
1,1,0.818182,0.26087,0,0.833333,1,0,0.510204,0.5,0.83,0,0.010899,0.150113
1,1,0.818182,0.304348,0,0.833333,1,0,0.510204,0.5,0.83,0.12284,0.029973,0.470655
1,1,0.818182,0.347826,0,0.833333,1,0,0.571429,0.5455,0.64,0,0.098093,0.845372
1,1,0.818182,0.391304,0,0.833333,1,0,0.591837,0.6061,0.6,0.105325,0.158038,0.367946
1,1,0.818182,0.434783,0,0.833333,1,0,0.653061,0.6212,0.54,0,0.185286,0.216704
1,1,0.818182,0.478261,0,0.833333,1,0,0.693878,0.6515,0.48,0.228047,0.245232,0.241535
1,1,0.818182,0.521739,0,0.833333,1,0,0.714286,0.6515,0.42,0.193018,0.438692,0.346501
1,1,0.818182,0.565217,0,0.833333,1,0,0.693878,0.6515,0.48,0,0.318801,0.346501
1,1,0.818182,0.608696,0,0.833333,1,0,0.734694,0.6515,0.37,0.263195,0.307902,0.323928
1,1,0.818182,0.652174,0,0.833333,1,0,0.714286,0.6515,0.39,0.298225,0.408719,0.361174
1,1,0.818182,0.695652,0,0.833333,1,0,0.714286,0.6515,0.37,0,0.416894,0.542889
1,1,0.818182,0.73913,0,0.833333,1,0,0.693878,0.6364,0.42,0.193018,0.430518,0.837472
1,1,0.818182,0.782609,0,0.833333,1,0,0.632653,0.6212,0.57,0.15787,0.288828,0.739278
1,1,0.818182,0.826087,0,0.833333,1,0,0.612245,0.5909,0.73,0.193018,0.182561,0.488713
1,1,0.818182,0.869565,0,0.833333,1,0,0.591837,0.5758,0.78,0.15787,0.179837,0.345372
1,1,0.818182,0.913043,0,0.833333,1,0,0.591837,0.5909,0.69,0.263195,0.128065,0.248307
1,1,0.818182,0.956522,0,0.833333,1,0,0.591837,0.5909,0.73,0.333373,0.171662,0.226862
1,1,0.818182,1,0,0.833333,1,0,0.571429,0.5455,0.78,0.263195,0.06267,0.167043
1,1,0.818182,0,0,1,0,0,0.55102,0.5303,0.83,0.193018,0.100817,0.173815
1,1,0.818182,0.043478,0,1,0,0,0.55102,0.5303,0.83,0.298225,0.06812,0.130926
1,1,0.818182,0.086957,0,1,0,0,0.55102,0.5303,0.78,0.228047,0.035422,0.069977
1,1,0.818182,0.130435,0,1,0,0,0.530612,0.5152,0.77,0.263195,0.00545,0.060948
1,1,0.818182,0.173913,0,1,0,0,0.530612,0.5152,0.83,0.298225,0.010899,0.007901
1,1,0.818182,0.217391,0,1,0,0,0.530612,0.5152,0.83,0.228047,0.00545,0.009029
